City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
383,Tiznit,MA,2022-12-10 18:00:05,29.5833,-9.5,62.71,66,100,7.2
384,Tavda,RU,2022-12-10 18:00:06,58.0425,65.2726,14.36,95,100,4.52
385,Gariaband,IN,2022-12-10 18:00:07,20.635,82.0614,65.01,59,77,3.31
386,Praia Da Vitoria,PT,2022-12-10 18:00:08,38.7333,-27.0667,66.76,88,10,31.99
387,Salinas,US,2022-12-10 18:00:08,36.6777,-121.6555,59.83,79,100,12.26
388,Noumea,NC,2022-12-10 18:00:10,-22.2763,166.4572,81.0,99,100,3.91
389,Flin Flon,CA,2022-12-10 18:00:10,54.7682,-101.865,19.15,89,90,1.28
390,San Felipe,VE,2022-12-10 17:58:30,10.3399,-68.7425,78.91,76,71,6.58
391,El Alto,PE,2022-12-10 18:00:11,-4.2714,-81.2147,71.13,70,36,10.27
392,Zaraza,VE,2022-12-10 18:00:12,9.3503,-65.3245,84.36,54,77,6.49
393,Quang Ngai,VN,2022-12-10 17:56:02,15.1167,108.8,70.65,90,100,3.11
394,Aksha,RU,2022-12-10 18:00:12,50.2814,113.2867,3.06,82,6,5.23
395,Sao Borja,BR,2022-12-10 17:56:35,-28.6606,-56.0044,97.09,33,100,9.33
396,Alberton,CA,2022-12-10 18:00:13,46.8168,-64.0654,25.54,63,91,25.43
397,Yakeshi,CN,2022-12-10 18:00:14,49.2833,120.7333,-12.24,100,91,4.25
398,Seddon,AU,2022-12-10 18:00:14,-37.8068,144.8916,62.98,66,0,11.5
399,Saint-Francois,FR,2022-12-10 17:57:57,46.4154,3.9054,27.84,86,0,5.75
400,Banda Aceh,ID,2022-12-10 18:00:15,5.5577,95.3222,75.18,90,100,10.02
401,Markala,ML,2022-12-10 18:00:15,13.7021,-6.0659,84.99,11,0,8.23
402,Salalah,OM,2022-12-10 18:00:16,17.0151,54.0924,75.2,58,21,3.02
403,Korem,ET,2022-12-10 18:00:16,12.5058,39.5228,52.66,64,7,3.69
404,Jibuti,DJ,2022-12-10 18:00:16,11.5,42.5,72.03,66,0,13.85
405,Fortuna,US,2022-12-10 18:02:27,40.5982,-124.1573,52.14,94,40,10.36
406,Coquimbo,CL,2022-12-10 18:02:27,-29.9533,-71.3436,68.11,74,5,9.26
407,Burlatskoye,RU,2022-12-10 18:02:28,45.0564,43.635,41.58,81,64,13.15
408,Teguldet,RU,2022-12-10 18:02:28,57.3064,88.1667,-6.83,88,100,7.25
409,Dewas,IN,2022-12-10 18:02:29,22.9667,76.0667,59.18,42,18,8.01
410,Cocachacra,PE,2022-12-10 18:02:29,-17.0883,-71.7575,73.67,68,82,8.05
411,Tromso,NO,2022-12-10 17:58:11,69.6496,18.957,17.38,79,0,4.61
412,Maniitsoq,GL,2022-12-10 18:02:29,65.4167,-52.9,29.12,71,13,7.31
413,Lowestoft,GB,2022-12-10 18:02:30,52.4752,1.7516,31.01,96,48,5.68
414,Adrar,MR,2022-12-10 18:02:30,20.5022,-10.0711,81.18,12,51,3.0
415,Pangnirtung,CA,2022-12-10 18:02:31,66.1451,-65.7125,6.8,92,75,2.3
416,Kuytun,RU,2022-12-10 18:03:31,54.3419,101.5036,1.26,91,98,2.89
417,Nouakchott,MR,2022-12-10 18:01:50,18.0858,-15.9785,84.13,58,0,13.89
418,Brandon,US,2022-12-10 18:02:26,27.9378,-82.2859,79.11,80,75,5.01
419,Bridlington,GB,2022-12-10 18:03:32,54.0831,-0.1919,35.89,93,98,1.01
420,Ipu,BR,2022-12-10 18:03:32,-4.3222,-40.7108,96.31,25,65,9.28
421,Kearney,US,2022-12-10 18:02:30,40.6995,-99.0815,41.56,53,0,8.01
422,Changping,CN,2022-12-10 18:03:33,40.2186,116.2197,20.84,29,0,6.49
423,Santa Vitoria Do Palmar,BR,2022-12-10 18:03:33,-33.5189,-53.3681,77.83,65,97,13.96
424,Eruwa,NG,2022-12-10 18:03:34,7.5333,3.4167,86.25,19,5,2.51
425,Cabinda,AO,2022-12-10 18:03:34,-5.55,12.2,78.53,89,71,8.7
426,Zharkovskiy,RU,2022-12-10 18:03:35,55.849,32.2697,26.46,95,100,8.7
427,Kahului,US,2022-12-10 18:03:35,20.8947,-156.47,74.84,87,100,10.0
428,Vanimo,PG,2022-12-10 18:03:35,-2.6741,141.3028,77.36,88,100,1.83
429,Puro,PH,2022-12-10 18:03:36,12.4841,123.3827,76.87,91,100,5.7
430,Stepnogorsk,KZ,2022-12-10 18:03:37,52.3544,71.8869,5.92,79,93,12.44
431,Nedjo,ET,2022-12-10 18:03:37,9.5046,35.5019,61.66,61,49,3.02
432,Altus,US,2022-12-10 18:03:37,34.6381,-99.334,51.87,79,100,18.41
433,Kriva Palanka,MK,2022-12-10 18:01:32,42.2019,22.3319,51.84,93,100,7.11
434,Polunochnoye,RU,2022-12-10 18:03:38,60.8697,60.4153,4.55,96,100,2.8
435,Narasannapeta,IN,2022-12-10 18:03:38,18.4167,84.05,75.33,85,94,12.93
436,Altay,CN,2022-12-10 18:03:39,47.8667,88.1167,-6.11,90,98,6.2
437,Codrington,AU,2022-12-10 18:03:39,-38.2667,141.9667,61.81,64,68,4.88
438,Troitskoye,RU,2022-12-10 18:03:39,52.9821,84.6757,8.53,93,100,18.37
439,Florencia,IT,2022-12-10 17:58:50,43.7667,11.25,55.29,95,40,2.3
440,Markova,UA,2022-12-10 18:03:40,48.6758,24.4138,36.09,96,100,2.53
441,Olonets,RU,2022-12-10 18:03:40,60.9847,32.9698,12.54,99,99,4.32
442,Kysyl-Syr,RU,2022-12-10 18:03:41,63.8986,122.7617,-25.31,98,100,4.29
443,Pozo Colorado,PY,2022-12-10 18:03:41,-23.4923,-58.7972,107.46,24,100,8.16
444,Cerritos,US,2022-12-10 18:03:41,33.8583,-118.0648,62.67,69,75,1.99
445,Te Anau,NZ,2022-12-10 18:03:42,-45.4167,167.7167,47.82,96,70,1.32
446,Sekoma,BW,2022-12-10 18:03:42,-24.4,23.8833,83.79,33,86,9.6
447,Zhezkazgan,KZ,2022-12-10 18:03:42,47.8043,67.7144,2.98,90,8,4.85
448,Ornskoldsvik,SE,2022-12-10 18:03:43,63.2909,18.7153,20.35,93,100,10.36
449,Bati,ET,2022-12-10 18:03:43,11.1833,40.0167,64.33,45,2,1.45
450,Tezu,IN,2022-12-10 18:03:43,27.9167,96.1667,60.55,46,0,4.23
451,Nedelino,BG,2022-12-10 18:03:44,41.45,25.0833,55.22,96,100,9.55
452,Sawakin,SD,2022-12-10 18:03:44,19.1059,37.3321,79.14,65,43,10.87
453,Oistins,BB,2022-12-10 18:03:45,13.0667,-59.5333,82.51,60,23,4.09
454,Middelburg,ZA,2022-12-10 18:00:58,-25.7751,29.4648,71.24,58,100,2.26
455,Surskoye,RU,2022-12-10 18:03:46,54.4821,46.7214,26.62,90,100,16.31
456,Mizan Teferi,ET,2022-12-10 18:03:46,6.9833,35.5833,61.75,91,27,1.99
457,Bellingham,US,2022-12-10 18:03:46,48.7595,-122.4882,48.09,90,100,6.91
458,Tilichiki,RU,2022-12-10 18:03:47,60.4667,166.1,-8.48,97,60,5.41
459,Teruel,ES,2022-12-10 18:03:47,40.6667,-0.6667,33.94,80,64,9.33
460,Ahipara,NZ,2022-12-10 18:03:48,-35.1667,173.1667,64.18,96,98,6.02
461,Ngerengere,TZ,2022-12-10 18:03:48,-6.75,38.1167,77.58,77,90,5.21
462,North Bend,US,2022-12-10 18:00:15,43.4065,-124.2243,48.07,96,100,14.97
463,Peniche,PT,2022-12-10 18:04:49,39.3558,-9.3811,56.28,86,98,2.62
464,Paamiut,GL,2022-12-10 18:04:49,61.994,-49.6678,22.26,63,5,12.17
465,Thunder Bay,CA,2022-12-10 18:00:14,48.4001,-89.3168,32.23,86,100,10.47
466,Ola,RU,2022-12-10 18:04:50,59.5833,151.2833,-12.39,97,84,6.87
467,Charters Towers,AU,2022-12-10 18:04:50,-20.1,146.2667,76.6,72,61,13.22
468,Tomari,RU,2022-12-10 18:04:50,47.7658,142.0683,22.57,81,100,4.09
469,Touros,BR,2022-12-10 18:04:51,-5.1989,-35.4608,84.97,62,71,13.42
470,Saldanha,ZA,2022-12-10 18:04:51,-33.0117,17.9442,70.95,71,100,5.53
471,Pak Phanang,TH,2022-12-10 18:04:52,8.3511,100.202,77.86,82,97,5.06
472,Merauke,ID,2022-12-10 18:04:52,-8.4667,140.3333,80.73,77,100,3.51
473,Timmins,CA,2022-12-10 18:04:50,48.4669,-81.3331,17.89,57,37,7.76
474,Baryatino,RU,2022-12-10 18:04:52,54.3121,34.521,32.83,99,100,5.39
475,Sabang,ID,2022-12-10 18:04:53,5.8933,95.3214,77.49,83,100,10.29
476,Santa Marta,CO,2022-12-10 18:02:08,11.2408,-74.199,86.9,58,15,8.99
477,Burns Lake,CA,2022-12-10 18:00:09,54.2331,-125.7533,16.77,90,100,3.29
478,Moshenskoye,RU,2022-12-10 18:00:56,58.5102,34.5911,21.96,94,98,6.08
479,Biloela,AU,2022-12-10 18:04:54,-24.4167,150.5,67.14,93,0,4.14
480,Gravina In Puglia,IT,2022-12-10 18:04:14,40.8197,16.4228,53.94,94,100,7.29
481,Kyshtovka,RU,2022-12-10 18:04:54,56.555,76.6271,-15.56,100,65,3.29
482,Sulangan,PH,2022-12-10 18:04:54,11.1373,123.7228,80.8,78,98,10.54
483,Sitka,US,2022-12-10 18:04:55,57.0531,-135.33,30.09,64,0,3.44
484,Imbituba,BR,2022-12-10 18:04:55,-28.24,-48.6703,81.91,70,69,14.36
485,Norman Wells,CA,2022-12-10 18:04:56,65.282,-126.8329,-6.47,97,100,3.02
486,Buarcos,PT,2022-12-10 18:04:56,40.166,-8.8768,53.67,64,81,2.13
487,Callaway,US,2022-12-10 18:04:57,30.153,-85.5699,77.05,76,40,5.01
488,Westport,US,2022-12-10 18:04:12,41.1415,-73.3579,41.16,51,0,6.91
489,Asimion,GR,2022-12-10 18:04:57,35.05,25.1,63.37,85,76,6.06
490,Kirakira,SB,2022-12-10 18:04:58,-10.4544,161.9205,76.57,90,100,4.47
491,Ugoofaaru,MV,2022-12-10 18:04:58,5.6667,73.0,81.21,76,32,15.5
492,Opuwo,NA,2022-12-10 18:04:58,-18.0607,13.84,77.5,26,6,13.69
493,Lavrentiya,RU,2022-12-10 18:04:59,65.5833,-171.0,27.75,96,100,32.12
494,Berlevag,NO,2022-12-10 18:04:59,70.8578,29.0864,22.95,74,40,14.97
495,Kieta,PG,2022-12-10 18:05:00,-6.2167,155.6333,78.39,84,98,1.07
496,Parainen,FI,2022-12-10 18:05:00,60.3067,22.301,27.41,95,94,5.06
497,Taman,RU,2022-12-10 18:05:00,45.2117,36.7161,54.0,85,100,20.85
498,Batagay-Alyta,RU,2022-12-10 18:05:01,67.8006,130.4114,-35.93,88,92,4.45
499,Canton,CN,2022-12-10 18:00:02,23.1167,113.25,55.35,59,1,11.81
500,Malumfashi,NG,2022-12-10 18:05:01,11.7853,7.6218,72.77,16,4,8.93
501,Nome,US,2022-12-10 18:01:47,64.5011,-165.4064,26.17,98,100,27.72
502,Huimilpan,MX,2022-12-10 18:05:03,20.372,-100.2774,61.7,35,1,6.91
503,Baghdad,IQ,2022-12-10 18:05:04,33.3406,44.4009,57.11,77,0,8.05
504,Rocha,UY,2022-12-10 18:05:04,-34.4833,-54.3333,81.39,32,84,13.02
505,Pontianak,ID,2022-12-10 18:05:04,-0.0333,109.3333,75.18,100,75,0.0
506,Yazykovo,RU,2022-12-10 18:05:05,55.2199,56.1353,10.74,81,100,14.92
507,West Bay,KY,2022-12-10 18:05:05,19.3667,-81.4167,84.27,70,40,13.8
508,Zalalovo,HU,2022-12-10 18:06:06,46.848,16.5875,36.37,96,100,17.38
509,Sokoto,NG,2022-12-10 18:06:06,13.0609,5.239,78.04,12,0,9.64
510,Santa Maria,BR,2022-12-10 18:06:07,-29.6842,-53.8069,97.34,22,96,6.93
511,Ouadda,CF,2022-12-10 18:06:07,8.0777,22.4007,74.75,30,51,5.01
512,Aktash,RU,2022-12-10 18:06:07,50.3,87.7333,-17.25,93,70,3.96
513,Sistranda,NO,2022-12-10 18:06:08,63.7256,8.834,19.36,69,5,11.9
514,Badarpur,IN,2022-12-10 18:06:08,24.9,92.6,62.26,71,17,3.11
515,Churhat,IN,2022-12-10 18:06:09,24.428,81.6703,59.77,43,9,0.98
516,Laguna,US,2022-12-10 18:06:09,38.421,-121.4238,52.68,91,100,29.93
517,Tuatapere,NZ,2022-12-10 18:06:09,-46.1333,167.6833,50.31,96,100,3.76
518,Sambava,MG,2022-12-10 18:06:10,-14.2667,50.1667,77.04,82,75,8.32
519,Hervey Bay,AU,2022-12-10 18:04:55,-25.2986,152.8535,72.79,69,93,12.8
520,Rabaul,PG,2022-12-10 18:06:11,-4.1967,152.1721,79.93,77,100,1.05
521,Nhulunbuy,AU,2022-12-10 18:06:12,-12.2333,136.7667,81.21,78,100,5.75
522,Ossora,RU,2022-12-10 18:06:12,59.2353,163.0719,4.46,82,1,7.85
523,Leh,IN,2022-12-10 18:06:13,34.1667,77.5833,20.35,77,94,4.27
524,Vaitape,PF,2022-12-10 18:06:13,-16.5167,-151.75,78.21,74,98,4.56
525,Naryan-Mar,RU,2022-12-10 18:06:14,67.6713,53.087,-3.73,100,98,2.95
526,Lorengau,PG,2022-12-10 18:06:14,-2.0226,147.2712,79.59,82,31,1.9
527,Lagoa Santa,BR,2022-12-10 18:06:16,-19.6272,-43.8897,86.97,48,75,8.05
528,Bibiani,GH,2022-12-10 18:06:16,6.4635,-2.3194,81.5,48,63,1.25
529,Neiafu,TO,2022-12-10 18:06:17,-18.65,-173.9833,77.68,94,75,2.3
530,Douentza,ML,2022-12-10 18:06:17,14.9951,-2.9517,79.63,10,0,6.13
531,Karratha,AU,2022-12-10 18:06:17,-20.7377,116.8463,87.03,28,0,14.97
532,Kavarna,BG,2022-12-10 18:06:18,43.4333,28.3333,56.35,88,100,16.37
533,Sinnamary,GF,2022-12-10 18:06:18,5.3833,-52.95,82.04,73,63,8.03
534,Iwanai,JP,2022-12-10 18:06:19,42.9744,140.5089,32.7,74,97,10.78
535,Jacqueville,CI,2022-12-10 18:06:19,5.2052,-4.4146,81.59,74,17,7.45
536,Navahrudak,BY,2022-12-10 18:06:20,53.6,25.8333,24.01,95,96,8.88
537,Xai-Xai,MZ,2022-12-10 18:06:20,-25.0519,33.6442,76.71,79,0,10.74
538,Xapuri,BR,2022-12-10 18:06:21,-10.6517,-68.5044,90.7,49,100,2.95
539,Mineiros,BR,2022-12-10 18:06:22,-17.5694,-52.5511,82.85,58,99,6.98
540,Tessalit,ML,2022-12-10 18:02:14,20.1986,1.0114,77.18,10,0,6.64
541,Nanchang,CN,2022-12-10 18:06:22,28.6833,115.8833,50.47,71,74,12.03
542,Tepexpan,MX,2022-12-10 18:06:23,18.7458,-97.1544,62.06,41,0,5.93
543,Pisco,PE,2022-12-10 18:06:23,-13.7,-76.2167,73.45,73,0,10.36
544,Ponta Delgada,PT,2022-12-10 18:06:24,37.7333,-25.6667,68.5,82,20,17.27
545,Boca Do Acre,BR,2022-12-10 18:06:24,-8.7522,-67.3978,90.27,54,69,2.55
546,Nador,MA,2022-12-10 18:06:26,35.174,-2.9287,62.85,82,40,5.75
547,Fukue,JP,2022-12-10 18:06:26,32.6881,128.8419,56.91,66,100,16.75
548,Epinal,FR,2022-12-10 18:06:27,48.1833,6.45,30.96,94,64,2.04
549,Linxia,CN,2022-12-10 18:06:28,35.6003,103.2064,25.34,59,74,1.54
550,Ust-Ilimsk,RU,2022-12-10 18:04:53,58.0006,102.6619,8.8,89,100,11.41
551,Nishihara,JP,2022-12-10 18:06:29,26.1842,127.7558,69.08,83,20,10.36
552,Chipata,ZM,2022-12-10 18:06:29,-13.6333,32.65,65.39,89,78,4.14
553,Hami,CN,2022-12-10 18:07:30,42.8,93.45,23.99,41,100,11.12
554,Bismarck,US,2022-12-10 18:05:00,46.8083,-100.7837,27.81,78,0,11.5
555,Soligalich,RU,2022-12-10 18:07:30,59.0778,42.2864,17.08,97,100,4.29
556,Iskateley,RU,2022-12-10 18:07:31,67.6803,53.1512,-4.07,100,99,2.84
557,Andenes,NO,2022-12-10 18:07:31,69.3143,16.1194,24.78,68,100,16.11
558,Prince Rupert,CA,2022-12-10 18:07:31,54.3161,-130.3201,30.67,68,85,6.31
559,Gander,CA,2022-12-10 18:07:32,48.9682,-54.5906,34.12,95,100,10.07
560,Antalaha,MG,2022-12-10 18:07:32,-14.9003,50.2788,74.79,86,11,7.58
561,Staryy Oskol,RU,2022-12-10 18:07:32,51.2967,37.8417,38.95,97,100,17.34
562,Tura,IN,2022-12-10 18:07:33,25.5198,90.2201,59.56,81,47,3.36
563,Male,MV,2022-12-10 18:07:34,4.1748,73.5089,81.23,76,74,19.15
564,Lerwick,GB,2022-12-10 18:05:49,60.1545,-1.1494,35.6,60,100,19.17
565,Pabianice,PL,2022-12-10 18:07:34,51.6645,19.3547,32.23,94,100,9.22
566,Niksic,ME,2022-12-10 18:07:34,42.7731,18.9445,58.68,99,100,8.57
567,Ilulissat,GL,2022-12-10 18:07:35,69.2167,-51.1,28.42,46,75,1.14
568,Kuusamo,FI,2022-12-10 18:07:35,65.9667,29.1833,24.84,86,100,10.36
569,Vicksburg,US,2022-12-10 18:06:35,32.3526,-90.8779,70.03,92,100,9.22
570,Vredendal,ZA,2022-12-10 18:07:36,-31.6683,18.5012,70.0,69,27,8.12
571,Pitanga,BR,2022-12-10 18:07:36,-24.7572,-51.7614,76.01,87,22,5.41
572,Back Mountain,US,2022-12-10 18:07:37,41.3359,-75.9963,44.33,64,0,4.32
573,York,US,2022-12-10 18:05:44,40.1254,-77.0,44.06,47,0,6.91
574,Harper,LR,2022-12-10 18:07:37,4.375,-7.7169,81.14,74,53,8.43
